x_um,U_CB_V_vs_RHE,U_VB_V_vs_RHE,U_Fn_V_vs_RHE,U_Fp_V_vs_RHE,n_cm3,p_cm3,Jn_mA_cm2,Jp_mA_cm2,Jtotal_mA_cm2
0.2783333333333333,-0.046766872592348296,3.1532331274076517,0.05844711965933695,2.7567916851503105,9.999228833471021e+17,25702582534564.105,0.3617650903797259,-0.41176243169469195,-0.049997341314966096
0.2788888888888889,-0.04676680115863718,3.153233198841363,0.05844711963428245,2.756847106211213,9.999256644363022e+17,25758013398178.598,0.3607335391311349,-0.41073088044610107,-0.04999734131496618
0.27944444444444444,-0.046766731588420374,3.15323326841158,0.05844711960929949,2.7569022695655248,9.999283730051965e+17,25813306758882.2,0.3597019928100618,-0.409699334125028,-0.04999734131496618
0.28,-0.04676666383229883,3.1532333361677014,0.05844711958438811,2.7569571766103613,9.999310109757587e+17,25868462576063.652,0.35867045140426573,-0.4086677927192319,-0.04999734131496618
0.28055555555555556,-0.04676659784218701,3.153233402157813,0.0584471195595484,2.7570118287298833,9.999335802188742e+17,25923480810070.617,0.35763891490150235,-0.4076362562164685,-0.04999734131496614
0.2811111111111111,-0.04676653357127769,3.1532334664287225,0.05844711953478027,2.757066227295451,9.999360825557197e+17,25978361422189.348,0.3566073832895237,-0.4066047246044898,-0.04999734131496614
0.2816666666666667,-0.046766470974002994,3.1532335290259974,0.05844711951008365,2.757120373665823,9.999385197592678e+17,26033104374670.15,0.3555758565560784,-0.4055731978710445,-0.04999734131496614
0.28222222222222215,-0.046766410006010006,3.1532335899939903,0.05844711948545872,2.75717426918721,9.999408935552256e+17,26087709630621.52,0.35454433468891194,-0.4045416760038781,-0.04999734131496614
0.28277777777777774,-0.046766350624118935,3.1532336493758812,0.05844711946090542,2.757227915193526,9.999432056236815e+17,26142177154086.742,0.35351281767576637,-0.4035101589907325,-0.04999734131496614
0.2833333333333333,-0.046766292786300234,3.1532337072136998,0.058447119436423625,2.7572813130064406,9.999454575999866e+17,26196506909940.33,0.35248130550438084,-0.402478646819347,-0.04999734131496614
0.2838888888888889,-0.04676623645163919,3.153233763548361,0.0584471194120135,2.7573344639355675,9.999476510761167e+17,26250698863914.137,0.35144979816249117,-0.40144713947745736,-0.04999734131496618
0.28444444444444444,-0.046766181580306376,3.153233818419694,0.058447119387674884,2.757387369278606,9.999497876018459e+17,26304752982581.625,0.35041829563783033,-0.4004156369527966,-0.04999734131496623
0.285,-0.04676612813353331,3.1532338718664668,0.058447119363407976,2.757440030321423,9.99951868685666e+17,26358669233286.38,0.3493867979181283,-0.3993841392330945,-0.04999734131496618
0.28555555555555556,-0.046766076073577134,3.153233923926423,0.058447119339212567,2.7574924483382777,9.999538957961889e+17,26412447584207.918,0.348355304991112,-0.3983526463060782,-0.04999734131496618
0.2861111111111111,-0.046766025363700836,3.1532339746362994,0.05844711931508888,2.757544624591854,9.999558703628831e+17,26466088004252.355,0.347323816844506,-0.39732115815947217,-0.04999734131496618
0.2866666666666667,-0.046765975968141194,3.153234024031859,0.05844711929103655,2.7575965603334662,9.999577937773604e+17,26519590463103.664,0.3462923334660316,-0.3962896747809978,-0.04999734131496618
0.28722222222222216,-0.04676592785208422,3.153234072147916,0.05844711926705594,2.757648256803162,9.999596673942765e+17,26572954931181.17,0.34526085484340807,-0.3952581961583742,-0.04999734131496614
0.28777777777777774,-0.04676588098164308,3.1532341190183573,0.05844711924314687,2.75769971522982,9.999614925322441e+17,26626181379596.53,0.34422938096435135,-0.39422672227931754,-0.04999734131496618
0.28833333333333333,-0.046765835323827054,3.153234164676173,0.05844711921930941,2.7577509368313455,9.999632704750034e+17,26679269780204.715,0.3431979118165755,-0.39319525313154163,-0.04999734131496614
0.28888888888888886,-0.046765790846525435,3.153234209153475,0.05844711919554357,2.7578019228147066,9.999650024720627e+17,26732220105500.098,0.3421664473877918,-0.3921637887027579,-0.04999734131496614
0.28944444444444445,-0.046765747518477785,3.1532342524815222,0.058447119171849235,2.757852674376129,9.99966689739859e+17,26785032328677.75,0.3411349876657089,-0.391132328980675,-0.04999734131496614
0.29,-0.04676570530925428,3.153234294690746,0.058447119148226534,2.7579031927011814,9.999683334625048e+17,26837706423578.22,0.3401035326380336,-0.39010087395299975,-0.04999734131496614
0.29055555555555557,-0.046765664189234835,3.1532343358107653,0.058447119124675304,2.757953478964878,9.999699347926222e+17,26890242364661.773,0.3390720822924701,-0.38906942360743624,-0.04999734131496618
0.2911111111111111,-0.04676562412958296,3.1532343758704173,0.058447119101195655,2.758003534331857,9.999714948523383e+17,26942640127049.652,0.3380406366167204,-0.38803797793168654,-0.04999734131496614
0.2916666666666667,-0.04676558510223128,3.153234414897769,0.05844711907778763,2.758053359956407,9.999730147338595e+17,26994899686427.414,0.3370091955984843,-0.3870065369134504,-0.049997341314966096
0.29222222222222216,-0.04676554707985553,3.153234452920145,0.05844711905445121,2.7581029569826643,9.99974495500484e+17,27047021019107.652,0.3359777592254595,-0.38597510054042566,-0.04999734131496614
0.29277777777777775,-0.04676551003585783,3.1532344899641425,0.05844711903118628,2.7581523265446757,9.999759381872541e+17,27099004101973.652,0.3349463274853416,-0.3849436688003078,-0.04999734131496618
0.29333333333333333,-0.04676547394434766,3.1532345260556527,0.05844711900799293,2.7582014697665067,9.999773438016823e+17,27150848912459.25,0.3339149003658243,-0.3839122416807904,-0.04999734131496614
0.29388888888888887,-0.04676543878011974,3.1532345612198807,0.05844711898487115,2.758250387762401,9.999787133246257e+17,27202555428587.754,0.3328834778545991,-0.3828808191695652,-0.049997341314966096
0.29444444444444445,-0.04676540451864092,3.153234595481359,0.05844711896182096,2.75829908163681,9.99980047710789e+17,27254123628880.723,0.33185205993935557,-0.38184940125432176,-0.04999734131496618
0.295,-0.046765371136027745,3.1532346288639723,0.05844711893884229,2.7583475524845693,9.99981347889603e+17,27305553492417.68,0.33082064660778177,-0.3808179879227479,-0.04999734131496614
0.29555555555555557,-0.046765338609031315,3.153234661390969,0.05844711891593517,2.75839580139097,9.999826147658044e+17,27356844998787.02,0.32978923784756337,-0.3797865791625295,-0.04999734131496614
0.2961111111111111,-0.04676530691502151,3.1532346930849786,0.058447118893099614,2.758443829431845,9.999838492200562e+17,27407998128061.434,0.32875783364638483,-0.37875517496135086,-0.04999734131496605
0.2966666666666667,-0.04676527603196673,3.1532347239680334,0.058447118870335685,2.758491637673731,9.999850521097308e+17,27459012860841.574,0.32772643399192825,-0.3777237753068944,-0.04999734131496618
0.29722222222222217,-0.04676524593842318,3.153234754061577,0.05844711884764332,2.758539227173887,9.999862242693358e+17,27509889178168.418,0.3266950388718747,-0.3766923801868408,-0.04999734131496618
0.29777777777777775,-0.04676521661351507,3.153234783386485,0.05844711882502235,2.758586598980462,9.999873665112813e+17,27560627061575.773,0.325663648273903,-0.3756609895888692,-0.04999734131496618
0.29833333333333334,-0.04676518803692059,3.1532348119630798,0.05844711880247304,2.7586337541325663,9.999884796264052e+17,27611226493055.887,0.3246322621856906,-0.3746296035006567,-0.04999734131496614
0.29888888888888887,-0.04676516018885957,3.1532348398111405,0.05844711877999527,2.758680693660343,9.999895643844869e+17,27661687455022.734,0.3236008805949134,-0.37359822190987957,-0.04999734131496618
0.29944444444444446,-0.04676513305007468,3.1532348669499255,0.058447118757589095,2.7587274185851256,9.99990621534952e+17,27712009930363.71,0.3225695034892457,-0.3725668448042118,-0.04999734131496614
0.3,-0.046765106601822204,3.153234893398178,0.05844711873525442,2.758773929919459,9.9999165180725e+17,27762193902358.12,0.32153813085636035,-0.3715354721713265,-0.04999734131496614
0.3005555555555556,-0.04676508082585523,3.153234919174145,0.05844711871299127,2.758820228667242,9.999926559114931e+17,27812239354715.145,0.32050676268392864,-0.3705041039988947,-0.049997341314966096
0.3011111111111111,-0.04676505570441081,3.1532349442955896,0.05844711869079977,2.7588663158238145,9.999936345389577e+17,27862146271561.934,0.3194753989596206,-0.36947274027458676,-0.04999734131496614
0.30166666666666664,-0.04676503122019959,3.1532349687798007,0.05844711866867977,2.7589121923760045,9.999945883625033e+17,27911914637389.79,0.3184440396711047,-0.3684413809860708,-0.049997341314966096
0.30222222222222217,-0.0467650073563895,3.1532349926436107,0.05844711864663124,2.7589578593022854,9.999955180371908e+17,27961544437112.605,0.31741268480604806,-0.3674100261210142,-0.04999734131496614
0.30277777777777776,-0.04676498409659652,3.1532350159034035,0.058447118624654334,2.7590033175728026,9.999964242006388e+17,28011035655998.63,0.31638133435211657,-0.36637867566708276,-0.04999734131496618
0.30333333333333334,-0.046764961424871854,3.1532350385751284,0.058447118602748996,2.7590485681494856,9.99997307473539e+17,28060388279684.305,0.3153499882969748,-0.36534732961194094,-0.04999734131496614
0.3038888888888889,-0.04676493932568926,3.153235060674311,0.058447118580915156,2.7590936119861547,9.999981684601412e+17,28109602294190.387,0.31431864662828607,-0.3643159879432522,-0.04999734131496614
0.30444444444444446,-0.04676491778393638,3.1532350822160637,0.05844711855915284,2.7591384500285483,9.99999007748585e+17,28158677685852.793,0.3132873093337123,-0.3632846506486785,-0.04999734131496618
0.305,-0.04676489678490103,3.153235103215099,0.05844711853746201,2.7591830832144684,9.999998259114414e+17,28207614441378.668,0.3122559764009146,-0.36225331771588076,-0.04999734131496618
0.3055555555555556,-0.04676487631426185,3.1532351236857386,0.058447118515842764,2.7592275124738275,1.0000006235060672e+18,28256412547803.266,0.3112246478175524,-0.3612219891325186,-0.04999734131496618
0.3061111111111111,-0.046764856358078755,3.1532351436419215,0.05844711849429518,2.759271738728721,1.0000014010749834e+18,28305071992471.355,0.3101933235712847,-0.36019066488625084,-0.04999734131496614
0.3066666666666666,-0.046764836902780604,3.1532351630972197,0.058447118472819,2.7593157628935536,1.0000021591463671e+18,28353592763078.9,0.30916200364976865,-0.35915934496473473,-0.049997341314966096
0.3072222222222222,-0.04676481793515774,3.1532351820648423,0.058447118451414426,2.759359585875059,1.0000028982343101e+18,28401974847602.28,0.3081306880406605,-0.3581280293556267,-0.04999734131496618
0.30777777777777776,-0.04676479944235101,3.153235200557649,0.058447118430081366,2.759403208572418,1.0000036188392767e+18,28450218234334.234,0.307099376731616,-0.35709671804658216,-0.04999734131496614
0.30833333333333335,-0.04676478141184215,3.153235218588158,0.0584471184088199,2.759446631877336,1.0000043214484586e+18,28498322911877.277,0.30606806971028916,-0.3560654110252553,-0.04999734131496614
0.3088888888888889,-0.04676476383144679,3.1532352361685536,0.05844711838762981,2.759489856674078,1.0000050065360654e+18,28546288869092.73,0.3050367669643334,-0.3550341082792996,-0.04999734131496618
0.30944444444444447,-0.04676474668930253,3.1532352533106978,0.05844711836651141,2.7595328838396016,1.000005674563757e+18,28594116095154.89,0.30400546848140103,-0.3540028097963672,-0.04999734131496618
0.31,-0.04676472997386305,3.153235270026137,0.05844711834546444,2.7595757142435877,1.0000063259809153e+18,28641804579500.055,0.3029741742491435,-0.35297151556410966,-0.04999734131496618
0.31055555555555553,-0.046764713673888736,3.1532352863261113,0.05844711832448908,2.7596183487485195,1.0000069612249688e+18,28689354311823.992,0.3019428842552113,-0.35194022557017746,-0.04999734131496614
0.3111111111111111,-0.04676469777843756,3.1532353022215625,0.058447118303585205,2.7596607882097883,1.0000075807217778e+18,28736765282113.28,0.30091159848725374,-0.3509089398022199,-0.04999734131496614
0.3116666666666666,-0.04676468227685926,3.1532353177231407,0.05844711828275283,2.7597030334757107,1.0000081848858423e+18,28784037480580.34,0.29988031693291983,-0.349877658247886,-0.04999734131496618
0.3122222222222222,-0.04676466715878569,3.1532353328412146,0.058447118261992115,2.7597450853876415,1.0000087741206787e+18,28831170897702.355,0.29884903957985715,-0.3488463808948233,-0.04999734131496614
0.31277777777777777,-0.04676465241412403,3.153235347585876,0.05844711824130282,2.7597869447800356,1.0000093488191035e+18,28878165524211.047,0.29781776641571295,-0.34781510773067914,-0.04999734131496618
0.31333333333333335,-0.04676463803305031,3.1532353619669498,0.05844711822068506,2.759828612480487,1.0000099093634569e+18,28925021351048.582,0.29678649742813323,-0.34678383874309937,-0.04999734131496618
0.3138888888888889,-0.0467646240060004,3.153235375994,0.0584471182001389,2.7598700893098442,1.0000104561259698e+18,28971738369417.652,0.29575523260476344,-0.34575257391972963,-0.04999734131496618
0.31444444444444447,-0.0467646103236648,3.153235389676335,0.05844711817966422,2.759911376082239,1.0000109894689687e+18,29018316570736.26,0.2947239719332481,-0.3447213132482143,-0.04999734131496618
0.315,-0.04676459697698154,3.1532354030230185,0.0584471181592611,2.7599524736051575,1.0000115097451425e+18,29064755946633.11,0.29369271540123143,-0.3436900567161975,-0.049997341314966096
0.31555555555555553,-0.04676458395712846,3.1532354160428717,0.05844711813892946,2.759993382679538,1.0000120172978513e+18,29111056488980.1,0.2926614629963562,-0.3426588043113224,-0.04999734131496618
0.3161111111111111,-0.04676457125551847,3.1532354287444817,0.05844711811866937,2.760034104099784,1.0000125124613006e+18,29157218189833.184,0.29163021470626493,-0.3416275560212311,-0.04999734131496618
0.3166666666666666,-0.04676455886379238,3.153235441136208,0.058447118098480785,2.7600746386538644,1.0000129955608335e+18,29203241041463.477,0.29059897051859956,-0.3405963118335657,-0.04999734131496614
0.3172222222222222,-0.046764546773812476,3.1532354532261877,0.05844711807836371,2.7601149871233766,1.0000134669131708e+18,29249125036357.71,0.28956773042100087,-0.33956507173596706,-0.04999734131496618
0.31777777777777777,-0.04676453497765809,3.153235465022342,0.05844711805831815,2.7601551502835746,1.0000139268265852e+18,29294870167169.953,0.28853649440110957,-0.3385338357160757,-0.04999734131496614
0.31833333333333336,-0.04676452346761811,3.153235476532382,0.05844711803834422,2.7601951289034727,1.0000143756011913e+18,29340476426768.633,0.28750526244656505,-0.3375026037615312,-0.04999734131496614
0.3188888888888889,-0.046764512236186495,3.153235487763814,0.05844711801844177,2.760234923745884,1.0000148135291323e+18,29385943808205.906,0.2864740345450068,-0.336471375859973,-0.04999734131496618
0.3194444444444444,-0.046764501276057024,3.153235498723943,0.058447117998610854,2.7602745355674645,1.0000152408947671e+18,29431272304698.016,0.28544281068407323,-0.3354401519990394,-0.04999734131496618
0.32,-0.04676449058011678,3.1532355094198836,0.058447117978851326,2.7603139651188173,1.0000156579749391e+18,29476461909665.523,0.2844115908514021,-0.33440893216636824,-0.04999734131496618
0.32055555555555554,-0.04676448014144202,3.153235519858558,0.058447117959163505,2.7603532131445037,1.0000160650391121e+18,29521512616684.3,0.2833803750346311,-0.33337771634959723,-0.04999734131496614
0.3211111111111111,-0.046764469953293364,3.153235530046707,0.05844711793954707,2.760392280383121,1.0000164623495982e+18,29566424419496.773,0.2823491632213968,-0.33234650453636294,-0.04999734131496614
0.3216666666666666,-0.0467644600091095,3.1532355399908907,0.058447117920002206,2.7604311675673756,1.0000168501617615e+18,29611197312032.355,0.2813179553993357,-0.3313152967143019,-0.04999734131496618
0.3222222222222222,-0.0467644503025042,3.153235549697496,0.05844711790052892,2.7604698754241004,1.0000172287241577e+18,29655831288355.15,0.2802867515560832,-0.3302840928710493,-0.04999734131496614
0.3227777777777778,-0.04676444082726061,3.1532355591727397,0.058447117881127095,2.760508404674342,1.0000175982787555e+18,29700326342698.402,0.27925555167927485,-0.32925289299424093,-0.049997341314966096
0.3233333333333333,-0.04676443157732546,3.1532355684226747,0.05844711786179678,2.7605467560334582,1.000017959061152e+18,29744682469508.227,0.2782243557565452,-0.3282216970715113,-0.049997341314966096
0.3238888888888889,-0.046764422546810014,3.15323557745319,0.058447117842538004,2.76058493021098,1.00001831130054e+18,29788899663223.664,0.2771931637755283,-0.3271905050904944,-0.04999734131496614
0.3244444444444444,-0.046764413729980525,3.1532355862700197,0.05844711782335081,2.760622927910855,1.0000186552200797e+18,29832977918487.434,0.27616197572385814,-0.3261593170388243,-0.04999734131496614
0.325,-0.04676440512125052,3.15323559487875,0.05844711780423492,2.7606607498316467,1.0000189910372146e+18,29876917230306.69,0.2751307915891679,-0.3251281329041341,-0.04999734131496618
0.32555555555555554,-0.04676439671518845,3.153235603284812,0.058447117785190794,2.760698396666121,1.0000193189633268e+18,29920717593524.637,0.27409961135909056,-0.3240969526740567,-0.04999734131496614
0.3261111111111111,-0.04676438850650655,3.1532356114934936,0.058447117766218026,2.760735869101605,1.0000196392042372e+18,29964379003164.56,0.2730684350212582,-0.3230657763362244,-0.04999734131496618
0.3266666666666666,-0.046764380490051494,3.1532356195099487,0.058447117747316854,2.7607731678202203,1.0000199519605102e+18,30007901454633.9,0.2720372625633032,-0.3220346038782694,-0.04999734131496618
0.3272222222222222,-0.04676437266081257,3.1532356273391877,0.05844711772848721,2.760810293498488,1.0000202574271713e+18,30051284943213.414,0.27100609397285674,-0.32100343528782294,-0.04999734131496618
0.3277777777777778,-0.046764365013912734,3.1532356349860873,0.05844711770972906,2.760847246807576,1.0000205557940412e+18,30094529464282.723,0.2699749292375502,-0.31997227055251637,-0.04999734131496618
0.3283333333333333,-0.046764357544598734,3.1532356424554013,0.0584471176910424,2.7608840284136122,1.0000208472461234e+18,30137635013612.746,0.26894376834501416,-0.31894110965998035,-0.04999734131496618
0.3288888888888889,-0.04676435024824782,3.1532356497517524,0.05844711767242719,2.7609206389773173,1.0000211319633413e+18,30180601586893.855,0.2679126112828791,-0.3179099525978452,-0.04999734131496614
0.32944444444444443,-0.04676434312036165,3.1532356568796387,0.05844711765388365,2.76095707915415,1.0000214101207695e+18,30223429179840.277,0.26688145803877494,-0.31687879935374114,-0.04999734131496618
0.33,-0.04676433615655623,3.153235663843444,0.05844711763541151,2.7609933495946715,1.0000216818890483e+18,30266117788554.777,0.2658503086003314,-0.3158476499152975,-0.04999734131496614
0.33055555555555555,-0.04676432935256647,3.1532356706474336,0.05844711761701099,2.761029450944234,1.0000219474341716e+18,30308667409108.273,0.26481916295517766,-0.31481650427014385,-0.04999734131496618
0.3311111111111111,-0.0467643227042438,3.1532356772957564,0.05844711759868183,2.761065383843016,1.0000222069176196e+18,30351078037530.035,0.26378802109094274,-0.3137853624059089,-0.04999734131496614
0.3316666666666666,-0.046764316207544177,3.153235683792456,0.058447117580424354,2.761101148926435,1.0000224604967785e+18,30393349670226.992,0.2627568829952553,-0.31275422431022143,-0.04999734131496614
0.3322222222222222,-0.04676430985853325,3.153235690141467,0.05844711756223821,2.761136746824883,1.0000227083247931e+18,30435482303621.836,0.2617257486557435,-0.3117230899707097,-0.04999734131496618
0.3327777777777778,-0.04676430365338402,3.1532356963466164,0.05844711754412374,2.761172178163674,1.0000229505506021e+18,30477475934040.51,0.2606946180600354,-0.31069195937500155,-0.04999734131496614
0.3333333333333333,-0.04676429758836709,3.1532357024116333,0.058447117526080644,2.761207443563487,1.0000231873193725e+18,30519330558170.066,0.2596634911957586,-0.30966083251072474,-0.04999734131496614
0.3338888888888889,-0.0467642916598523,3.153235708340148,0.05844711750810916,2.761242543640151,1.0000234187723852e+18,30561046172756.83,0.25863236805054035,-0.3086297093655065,-0.04999734131496614
0.33444444444444443,-0.04676428586431014,3.15323571413569,0.058447117490209144,2.7612774790045163,1.0000236450470205e+18,30602622774406.207,0.25760124861200806,-0.30759858992697425,-0.04999734131496618
0.335,-0.046764280198300534,3.1532357198016996,0.05844711747238064,2.761312250262916,1.0000238662771704e+18,30644060360064.12,0.25657013286778835,-0.3065674741827545,-0.04999734131496614
0.33555555555555555,-0.04676427465847477,3.1532357253415255,0.05844711745462362,2.761346858016997,1.0000240825931738e+18,30685358926773.617,0.2555390208055077,-0.30553636212047386,-0.04999734131496614
0.3361111111111111,-0.04676426924157706,3.153235730758423,0.05844711743693819,2.7613813028635334,1.0000242941217466e+18,30726518471403.266,0.25450791241279236,-0.3045052537277585,-0.049997341314966096
0.3366666666666666,-0.046764263944434614,3.1532357360555654,0.058447117419324235,2.7614155853948903,1.0000245009863843e+18,30767538991138.72,0.25347680767726855,-0.30347414899223474,-0.04999734131496623
0.3372222222222222,-0.046764258763958066,3.153235741236042,0.05844711740178182,2.7614497061989023,1.0000247033073275e+18,30808420483294.832,0.2524457065865618,-0.302443047901528,-0.04999734131496618
0.3377777777777778,-0.04676425369714454,3.1532357463028555,0.058447117384310826,2.7614836658586395,1.0000249012014587e+18,30849162944987.316,0.2514146091282976,-0.3014119504432638,-0.04999734131496618
0.3383333333333333,-0.04676424874106744,3.153235751258933,0.058447117366911314,2.7615174649528647,1.0000250947826838e+18,30889766373624.586,0.25038351529010155,-0.3003808566050677,-0.04999734131496614
0.3388888888888889,-0.046764243892876756,3.1532357561071236,0.05844711734958344,2.761551104055958,1.0000252841619238e+18,30930230766769.98,0.24935242505959826,-0.2993497663745644,-0.04999734131496614
0.33944444444444444,-0.0467642391498026,3.1532357608501975,0.05844711733232705,2.7615845837376423,1.0000254694469955e+18,30970556121771.04,0.248321338424413,-0.29831867973937914,-0.04999734131496614
0.34,-0.046764234509145686,3.1532357654908543,0.0584471173151421,2.7616179045634346,1.0000256507429595e+18,31010742436243.445,0.24729025537216995,-0.2972875966871361,-0.04999734131496614
0.34055555555555556,-0.04676422996827706,3.1532357700317233,0.05844711729802868,2.7616510670946037,1.0000258281521386e+18,31050789707977.723,0.24625917589049381,-0.29625651720546,-0.04999734131496618
0.34111111111111103,-0.046764225524641545,3.1532357744753585,0.05844711728098677,2.761684071887872,1.0000260017739853e+18,31090697934538.27,0.24522809996700884,-0.295225441281975,-0.04999734131496614
0.3416666666666666,-0.04676422117574941,3.153235778824251,0.058447117264016454,2.7617169194958517,1.0000261717054007e+18,31130467113733.836,0.24419702758933876,-0.29419436890430484,-0.049997341314966096
0.3422222222222222,-0.04676421691917565,3.1532357830808246,0.0584471172471175,2.761749610467034,1.0000263380407807e+18,31170097243563.0,0.24316595874510766,-0.29316330006007374,-0.049997341314966096
0.3427777777777778,-0.046764212752563206,3.153235787247437,0.05844711723029013,2.7617821453454745,1.0000265008718586e+18,31209588321792.203,0.24213489342193886,-0.29213223473690497,-0.04999734131496614
0.3433333333333333,-0.04676420867361569,3.1532357913263844,0.05844711721353424,2.761814524671211,1.0000266602880168e+18,31248940346410.504,0.24110383160745621,-0.2911011729224223,-0.049997341314966096
0.3438888888888889,-0.046764204680096066,3.153235795319904,0.05844711719684986,2.761846748980281,1.000026816376326e+18,31288153315606.934,0.2400727732892826,-0.2900701146042488,-0.04999734131496623
0.34444444444444444,-0.04676420076983023,3.15323579923017,0.05844711718023696,2.7618788188043935,1.0000269692214074e+18,31327227227335.84,0.23904171845504146,-0.2890390597700076,-0.04999734131496614
0.345,-0.04676419694069989,3.1532358030593004,0.05844711716369562,2.7619107346713316,1.0000271189057057e+18,31366162079754.62,0.23801066709235563,-0.2880080084073218,-0.04999734131496618
0.34555555555555556,-0.04676419319064162,3.1532358068093584,0.05844711714722571,2.7619424971049904,1.0000272655095391e+18,31404957871227.023,0.23697961918884775,-0.28697696050381394,-0.04999734131496618
0.34611111111111104,-0.04676418951764982,3.15323581048235,0.058447117130827425,2.7619741066250434,1.000027409110963e+18,31443614599881.547,0.23594857473214065,-0.28594591604710684,-0.04999734131496618
0.3466666666666666,-0.046764185919770884,3.1532358140802295,0.0584471171145005,2.762005563747328,1.0000275497860259e+18,31482132264032.957,0.23491753370985666,-0.2849148750248228,-0.04999734131496618
0.3472222222222222,-0.04676418239510116,3.153235817604899,0.05844711709824514,2.7620368689838988,1.0000276876088133e+18,31520510862205.527,0.23388649610961823,-0.2838838374245844,-0.04999734131496618
0.3477777777777778,-0.046764178941790746,3.1532358210582094,0.05844711708206134,2.762068022842693,1.0000278226513292e+18,31558750392688.58,0.23285546191904755,-0.28285280323401363,-0.049997341314966096
0.34833333333333333,-0.04676417555803758,3.1532358244419627,0.05844711706594896,2.7620990258279,1.0000279549837179e+18,31596850853944.184,0.23182443112576662,-0.28182177244073275,-0.04999734131496614
0.3488888888888889,-0.04676417224208568,3.1532358277579147,0.05844711704990811,2.7621298784400268,1.000028084674322e+18,31634812244644.24,0.2307934037173974,-0.28079074503236356,-0.04999734131496618
0.34944444444444445,-0.04676416899222874,3.1532358310077715,0.058447117033938775,2.7621605811755625,1.0000282117895556e+18,31672634563226.152,0.22976237968156185,-0.279759720996528,-0.04999734131496614
0.35,-0.046764165806804425,3.153235834193196,0.05844711701804098,2.762191134527339,1.00002833639412e+18,31710317808290.047,0.22873135900588148,-0.2787287003208476,-0.04999734131496614
0.3505555555555555,-0.04676416268419309,3.153235837315807,0.05844711700221461,2.762221538984597,1.0000284585510593e+18,31747861978643.562,0.22770034167797779,-0.27769768299294395,-0.04999734131496614
0.35111111111111104,-0.046764159622820656,3.1532358403771794,0.058447116986459796,2.762251795032658,1.0000285783216355e+18,31785267072860.33,0.2266693276854725,-0.2766666690004386,-0.04999734131496614
0.3516666666666666,-0.04676415662115385,3.1532358433788463,0.05844711697077645,2.762281903153273,1.0000286957655296e+18,31822533089669.81,0.22563831701598666,-0.27563565833095277,-0.049997341314966096
0.3522222222222222,-0.046764153677698705,3.1532358463223016,0.05844711695516458,2.7623118638246913,1.000028810940892e+18,31859660028004.617,0.22460730965714176,-0.27460465097210796,-0.04999734131496618
0.3527777777777778,-0.04676415079100321,3.153235849208997,0.05844711693962423,2.762341677521336,1.0000289239042348e+18,31896647886563.227,0.22357630559655872,-0.2735736469115249,-0.04999734131496618
0.35333333333333333,-0.04676414795965306,3.153235852040347,0.05844711692415537,2.7623713447141474,1.0000290347106083e+18,31933496664196.6,0.22254530482185877,-0.2725426461368249,-0.04999734131496614
0.35388888888888886,-0.04676414518227007,3.15323585481773,0.05844711690875805,2.762400865870648,1.000029143413652e+18,31970206359952.184,0.22151430732066277,-0.27151164863562893,-0.04999734131496614
0.35444444444444445,-0.04676414245751509,3.153235857542485,0.058447116893432155,2.762430241454624,1.0000292500654931e+18,32006776972642.855,0.2204833130805915,-0.2704806543955576,-0.049997341314966096
0.355,-0.04676413978408339,3.1532358602159167,0.05844711687817783,2.762459471926465,1.0000293547169098e+18,32043208501233.664,0.21945232208926577,-0.26944966340423193,-0.04999734131496614
0.3555555555555555,-0.04676413716070377,3.1532358628392965,0.058447116862994974,2.762488557743223,1.0000294574173848e+18,32079500944877.566,0.21842133433430613,-0.2684186756492723,-0.04999734131496618
0.35611111111111104,-0.046764134586140926,3.1532358654138593,0.05844711684788363,2.762517499358298,1.0000295582149957e+18,32115654302492.098,0.21739034980333344,-0.26738769111829963,-0.04999734131496618
0.35666666666666663,-0.04676413205919139,3.1532358679408086,0.0584471168328438,2.762546297221783,1.0000296571565857e+18,32151668573149.715,0.2163593684839679,-0.26635670979893405,-0.04999734131496618
0.3572222222222222,-0.046764129578682534,3.1532358704213177,0.05844711681787551,2.7625749517805063,1.0000297542877952e+18,32187543756099.8,0.21532839036383017,-0.2653257316787963,-0.04999734131496614
0.35777777777777775,-0.046764127143475,3.1532358728565253,0.05844711680297868,2.7626034634777277,1.0000298496529729e+18,32223279850355.785,0.21429741543054046,-0.2642947567455067,-0.04999734131496623
0.35833333333333334,-0.04676412475245867,3.1532358752475416,0.05844711678815326,2.7626318327534847,1.0000299432953308e+18,32258876855091.367,0.2132664436717191,-0.2632637849866851,-0.04999734131496605
0.35888888888888887,-0.046764122404551745,3.1532358775954483,0.058447116773399435,2.762660060044622,1.0000300352569663e+18,32294334769643.61,0.21223547507498627,-0.26223281638995244,-0.04999734131496614
0.35944444444444446,-0.0467641200987034,3.1532358799012967,0.05844711675871707,2.762688145784496,1.0000301255787866e+18,32329653593114.145,0.21120450962796206,-0.2612018509429282,-0.04999734131496614
0.36,-0.04676411783388956,3.1532358821661104,0.05844711674410616,2.7627160904033254,1.0000302143006509e+18,32364833324772.035,0.21017354731826673,-0.2601708886332329,-0.04999734131496614
0.3605555555555555,-0.04676411560911242,3.1532358843908876,0.058447116729566775,2.762743894328202,1.0000303014613937e+18,32399873964033.676,0.2091425881335201,-0.2591399294484862,-0.049997341314966096
